FOODID;FOODNAME;LANG
31927;Leverlåda, pirkka/saarioinen, färdigmat;SV
31928;Leverlåda, utan russin, laktosfri, industriell, färdigmat;SV
31929;Pudding, sojapudding med choklad, kalcium;SV
31930;Pudding, sojapudding, kalcium och vitaminer;SV
31932;Leverlåda, atria/rainbow, färdigmat;SV
31936;Pudding, sojapudding, kalcium och vitaminer;SV
31937;Pudding, mjölkpudding, jacky, 2,7 % fett, annan smak;SV
31938;Pudding, mjölkchokladpudding, jacky;SV
31940;Pudding, kakaopudding, jacky;SV
31941;Pudding, chokladpudding, hemgjord, mjölk, avredd med stärkelse;SV
31942;Pudding, chokladpudding, hemgjord, mjölk, gelatin;SV
31943;Köttbulle, hk/pirkka, industriell;SV
31945;Pudding, risbärpudding, pirkka/rainbow;SV
31946;Pudding, risbärpudding, risifrutti, lätt;SV
31947;Havre-fruktpreparat syrat, yosa smoothie, probiotika;SV
31949;Pudding, kolapudding, mindre socker, jacky;SV
31950;Pudding, mjölkchokladpudding, mindre socker, jacky;SV
31951;Milkshake, chokladsmak, power cow;SV
31952;Milkshake, vanilj/frukt, power cow;SV
31953;Pudding, kakaopudding, 0,9 % fett, x-tra;SV
31954;Pudding, mjölkpudding, 0,9 % fett, x-tra;SV
31955;Potatislåda, köttfärs-potatismoslåda, pirkka, färdigmat;SV
31956;Kvarg, smaksatt, fettfri, syntetiskt sötad;SV
31957;Köttbulle, atria, industriell;SV
31959;Matlagningsgrädde, smaksatt med ost, 10 % fett, låg laktoshalt;SV
31960;Köttbulle, lätt, hk;SV
31962;Köttbulle, mormors köttbullar, hk;SV
31965;Köttbulle, delikatessköttbullar, saarioinen;SV
31966;Grädde, 26% fett, vegetabilisk fettblandning, flora kuohu;SV
31968;Glass, gräddglass, laktosfri;SV
31969;Glass, gräddglass, låg laktoshalt;SV
31970;Glass, gräddglass med kex, puffet;SV
31971;Glass, lätt, 4,5 % fett;SV
31972;Glass, gräddglass, smaksatt, carte d'or stracciatella;SV
31973;Paj, syltpaj, mördegsbotten, glutenfri, vetestärkelse;SV
31974;Syltpaj, söt jästdegsbotten, glutenfri, vetestärkelse, mjölk;SV
31975;Syltpaj, mördegsbotten, naturligt glutenfri;SV
31977;Jästdegsbotten för söt paj, glutenfri, utan mjölk och ägg;SV
31978;Jästdegsbotten för söt paj, naturligt glutenfri, utan mjölk och ägg;SV
31979;Söt jästdegsbotten för paj, gluten- och mjölkfri, innehåller vetestärkelse;SV
31981;Jästdegsbotten för söt paj, naturligt glutenfri, utan mjölk;SV
31982;Söt jästdegsbotten för paj, glutenfri, vetestärkelse, utan ägg;SV
31984;Jästdegsbotten för söt paj, naturligt glutenfri, utan ägg;SV
31985;Bärpaj, glutenfri, innehåller vetestärkelse;SV
31986;Bärpaj, mördegsbotten, naturligt glutenfri;SV
31987;Bärpaj, jästdegsbotten, glutenfri, vetestärkelse, mjölk;SV
31988;Bärpaj, jästdegsbotten, naturligt glutenfri, mjölk;SV
31989;Äppelpaj, mördegsbotten, glutenfri, vetestärkelse;SV
31990;Glass, gräddglass, smaksatt, carte d'or mascarpone;SV
31991;Sorbet, hallonsorbet, industriell;SV
31992;Kycklingbulle, saarioinen;SV
31993;Kycklingbulle, kariniemen;SV
31994;Glass, tofu glasstrut, glutenfri;SV
31995;Kycklingbulle, pirkka;SV
31996;Glass, risglass;SV
31997;Glass, yoghurtglass, 4 % fett;SV
32000;Glass, gräddglass med kola- och chokladglasyr;SV
32001;Glass, gräddglass, smaksatt, kola, aino kermainen karamelli;SV
32002;Kvarg, smaksatt, 2,9 % fett;SV
32004;Sojaprodukt,  alternativ till grädde, lätt, 5,2 % fett;SV
32005;Havreprodukt, alternativ till grädde, lätt, 7 % fett;SV
32006;Risprodukt, alternativ till grädde, vegetabilisk fettblandning, 7 % fett;SV
32007;Risdryck, kalcium och vitamin d;SV
32008;Sojadryck, alpro, lätt, kalcium och vitaminer;SV
32009;Potatislåda, kött-potatislåda, saarioinen, färdigmat;SV
32010;Glass, gräddglass med kex och choklad;SV
32012;Blodplätt, pirkka;SV
32013;Havregrynsgröt, äpple och kanel, elovena;SV
32015;Havregrynsgröt, frukt och bär, elovena;SV
32016;Lasagne, nötfärs (17 %), måltidsblandning;SV
32018;Lasagne, gris-nötfärs, måltidsblandning;SV
32019;Lasagne, nötfärs (7 %), måltidsblandning;SV
32020;Lasagne, kycklingfärs, måltidsblandning;SV
32022;Lasagne, nötfärs (17 %), mörka makaroner, måltidsblandning;SV
32023;Måltidsblandning, pasta carbonara, kokt;SV
32024;Måltidsblandning, pasta med svampsås, kokt;SV
32025;Måltidsblandning, pasta i ostsås, kokt;SV
32028;Lasagne, grisfärs, måltidsblandning;SV
32031;Måltidsblandning, pasta med tomatsås, kokt;SV
32035;Måltidsblandning, nötkött och ris, kokt;SV
32037;Makaronilåda, kycklingfärs, lättmjölk, mörka makaroner;SV
32038;Makaronilåda, grisfärs, lättmjölk, mörka makaroner;SV
32039;Måltidsblandning, griskött och ris, kokt;SV
32040;Måltidsblandning, broiler och ris, kokt;SV
32041;Måltidsblandning, soja och ris, kokt;SV
32042;Måltidsblandning, nötkött och pasta, kokt;SV
32043;Måltidsblandning, griskött och pasta, kokt;SV
32045;Måltidsblandning, broiler och pasta, kokt;SV
32046;Måltidsblandning, soja och pasta, kokt;SV
32047;Italiensk gryta, gris-nötfärs;SV
32049;Italiensk gryta med malet nötkött 17 %;SV
32051;Köttfärssås, kycklingfärs, brunsås, utan tillsatt fett;SV
32052;Äppelpaj, jästdegsbotten, glutenfri, vetestärkelse, mjölk;SV
32053;Äppelpaj, mördegsbotten, naturligt glutenfri;SV
32054;Äppelpaj, jästdegsbotten, naturligt glutefri, mjölk;SV
32055;Kvarg-bärpaj, jästdegsbotten, glutenfri, vetestärkelse, mjölk;SV
32056;Kvarg-bärpaj, jästdegsbotten, naturligt glutenfri, mjölk;SV
32057;Kvarg-bärpaj, mördegsbotten, glutenfri, vetestärkelse, mjölk;SV
32058;Kvarg-bärpaj, mördegsbotten, naturligt glutenfri;SV
32059;Flingor, kellogg's rice krispies multi grain, ris, havre och majs;SV
32060;Flingor, kellogg's special k classic, frukostflingor med ris, vete,vitaminerade;SV
32061;Flingor, kellogg's special k red berries, ris- och veteflingor med torkade bär;SV
32062;Yoghurt, smaksatt, 2 % fett, 0,5 ug vitamin d;SV
32063;Sallad, rödbetssallad med majonnäsdressing, saarioinen;SV
32064;Flingor, kellogg's coco pops, frukostflingor med ris och choklad;SV
32065;Crunchy mysli, äpple och kanel, medelvärde, pirkka/rainbow;SV
32066;Sallad, rödbetssallad med majonnäsdressing, atria;SV
32067;Yoghurt, smaksatt, fettfri, 0,5 ug vitamin d;SV
32068;Crunchy mysli, yoghurt och jordgubb, pirkka;SV
32069;Sallad, rödbetssallad med majonnäsdressing, lätt;SV
32070;Flingor, pirkka frukostflingor med majs, ris och kakao;SV
32071;Mysli, pirkka frukostmysli med vete, russin, majs, havre och torkade frukt;SV
32072;Sallad, solsallad, hk;SV
32073;Mysli, pirkka/rainbow crunchy mysli med torkade bär, medelvärde;SV
32075;Flingor, quaker fras, frukostflingor med råg och havre;SV
32076;Sallad, italiensk sallad, majonnäsdressing, saarioinen;SV
32077;Flingor, weetabix minis choklad, frukostflingor med kakao;SV
32078;Flingor, weetos choklad, frukostflingor med kakao;SV
32079;Sallad, italiensk sallad, majonnäsdressing, atria;SV
32080;Yoghurt, smaksatt, fettfri, vitalinea, 0,75 ug vitamin d;SV
32081;Flingor, top food sun flakes, frukostflingor med majs och bovete;SV
32082;Sallad, italiensk sallad, lätt, majonnäsdressing, atria;SV
32083;Mysli, nestle fitness mysli, havre, fullkornsvete, rismjöl, nötter, vitaminerad;SV
32084;Yoghurt, smaksatt, 2 % fett, laktosfri, 0,5 ug vitamin d;SV
32085;Yoghurt, smaksatt, 2 % fett, låg laktoshalt, a+, 1 ug vitamin d;SV
32086;Köttfärsspett, saarioinen;SV
32087;Flingor, nesquik duo, frukostflingor med kakao, vitaminerad;SV
32088;Yoghurt, naturell, bulgarian, 3,5 % fett, 1 ug vitamin d;SV
32092;Köttfärsbiff, hk;SV
32093;Flingor, nesquik frukostflingor med kakao, nestle, vitaminerad;SV
32094;Hamburgare, nöt och vetesemla, hesburger;SV
32095;Flingor, cheerios, frukostflingor med majs, havre, korn, vete och ris, nestle;SV
32096;Hamburgare med ost, hesburger;SV
32097;Kycklinghamburgare, hamburgare med kyckling, hesburger;SV
32098;Flingor, nestle fitness frukostflingor, vitaminerade;SV
32100;Köttfärsbiff, atria;SV
32101;Majonnäs, gurkmajonnäs, hamburgaredressing, hesburger;SV
32103;Hamburgare, nöt och vetesemla, mcdonald's;SV
32104;Hamburgare med ost, mcdonald's;SV
32106;Kycklinghamburgare, hamburgare med kyckling, mcdonald's;SV
32107;Hamburgare, dubbelburgare, big mac, mcdonald's;SV
32108;Chicken nuggets friterade, mcdonald's, chicken mcnuggets;SV
32109;Hamburgare, atria;SV
32110;Hotdog, atria/pirkka;SV
32111;Hamburgare, med dressing, saarioinen;SV
32112;Hamburgare, hk;SV
32114;Köttpirog, saarioinen;SV
32115;Pizza, korvpizza, medvurst, atria/saarioinen;SV
32116;Pizza, köttfärspizza, saarioinen;SV
32118;Pizza, köttfärspizza, atria;SV
32119;Pizza, tonfiskpizza, saarioinen;SV
32120;Pizza, skinkpizza, saarioinen;SV
32121;Grönsaksbulle, saarioinen;SV
32122;Pizza, mozzarellapizza, tomat, saarioinen;SV
32123;Pizza, skinkpizza med ananas, atria;SV
32125;Potatislåda, skink-potatismoslåda, saarioinen, färdigmat;SV
32126;Pasta, fullkornsris, naturligt glutenfri, kokt utan salt;SV
32127;Pasta, fullkornsris, naturligt glutenfri, kokt med salt;SV
32128;Köttpirog, portti;SV
32129;Spaghetti-köttlåda, saarioinen, färdigmat;SV
32130;Grönsaksbiff, saarioinen;SV
32132;Frukostflingor med vete, ris och yogurt, vitaminerade;SV
32135;Frukostflingor med vete, ris och torkade frukt, vitaminerad;SV
32136;Yoghurt, naturell, activia, 3,4 % fett, probiotika;SV
32138;Potatislåda, kyckling-potatislåda, pirkka;SV
32142;Yoghurt, smaksatt med sylt, 2 % fett, låg laktoshalt, 1 ug vitamin d;SV
32144;Morotplätt, industriell;SV
32145;Yoghurt, smaksatt, fettfri, a+, låg laktoshalt, 1 ug vitamin d;SV
32146;Lök, kokt utan salt;SV
32147;Ärter, kokta utan salt;SV
32148;Kycklingsås, brunsås, fett;SV
32149;Squash, zucchini, kokt utan salt;SV
32150;Fruktmos, hemlagad barnmat;SV
32151;Kyckling-grönsakssås, brunsås, fett;SV
32152;Grönsaksblandning, grillade grönsaker, djupfryst, salt och olja (okokade);SV
32153;Bearnaisesås, såspulver, knorr;SV
32154;Kycklingssås, kycklingstroganov;SV
32155;Grönsaksblandning, morot och böna, djupfryst;SV
32156;Grönsaksblandning, ärter-majs-morot, djupfryst;SV
32157;Grönsaksblandning, djupfryst, broccoli, morot och paprika;SV
32158;Rotsaksblandning, djupfryst;SV
32159;Grönsaksblandning, djupfryst, broccoli, morot och blomkål;SV
32160;Kycklingssås, brunsås, fruktig, fett;SV
32161;Grönsaksblandning, morot, palsternacka och böna, djupfryst;SV
32162;Grönsaksblandning, djupfryst, broccoli, morot och vattenkastanjer;SV
32163;Bearnaisesås, såspulver, campbell's/blå band;SV
32164;Kycklingfilé och ris, ugnstekt;SV
32165;Rotsaksblandning, djupfryst, morot-kålrot-lök;SV
32166;Potatis-rotsaksblandning  djupfryst;SV
32167;Grönsaksblandning, tomat och grönsaker, djupfryst;SV
32168;Bearnaisesås av såspulver, medelvärde;SV
32169;Makaronilåda med kyckling, vegetabilisk fettblandning;SV
32170;Grönsaksblandning, broccoli-majs-morot, djupfryst;SV
32171;Grönsaksblandning, morot, broccoli, ärt och böna, djupfryst;SV
32172;Sojamellanmål, alpro, syrad, smaksatt, 2 % fett, kalcium, vitaminerad;SV
32173;Grönsaksblandning, djupfryst, kokt utan salt, medelvärde;SV
32174;Kyckling-grönsaksgryta, fruktig;SV
32175;Hollandaise sås, såspulver, campbell's/blå band;SV
32176;Hollandaisesås av såspulver, vatten, campbell's blå band;SV
32177;Salladsdressing med rypsolja, thousand island, lätt, felix, 15 % fett;SV
32178;Salladsdressing med rypsolja, fransk, saarioinen, 47 % fett;SV
32179;Salladsdressing med rypsolja, lätt, saarioinen, 23 % fett;SV
32181;Grönsakspuré, hemlagad barnmat, utan salt;SV
32186;Grönsaksblandning  djupfryst, america;SV
32189;Fil, frukt-/bärfil, 2 % fett, 1 ug vitamin d;SV
32191;Knackkorv av broiler, atria;SV
32193;Sojamellanmål, syrat, smaksatt, 2 % fett, kalcium;SV
32194;Mozzarella-/cheddarfingrar;SV
32195;Knackkorv av broiler, hk;SV
32196;Lökring med panering, restaurang;SV
32197;Knackkorv av kalkon, lätt, atria;SV
32198;Pålägg av helt kött, broilerpålägg, 1,9 % fett, hk;SV
32199;Kycklingsoppa, hönssoppa;SV
32201;Yoghurt, turkisk/grekisk, 10 % fett;SV
32202;Räka, kokt utan salt;SV
32203;Lax, kokt utan salt;SV
32204;Regnbågslax, kokt utan salt;SV
32205;Lax/regnbågslax, kokt utan salt;SV
32206;Fisk-grönsakspaj, lax, grönsaksblandning, smältost, mjölk;SV
32208;Makaronilåda, fisk-makaronilåda, lax, lättmjölk;SV
32209;Makaronilåda, fisk-makaronilåda, sej, lättmjölk;SV
32211;Potatislåda, lax-potatispaj, lättmjölk;SV
32212;Potatislåda, sej-potatispaj, lättmjölk;SV
32214;Fisk-spenatlåda, lax, lättmjölk;SV
32217;Fiskpinnar, industriella, ugnstekta;SV
32218;Fiskpinne, fiskpinnar, lax, findus, ugnstekta;SV
32224;Fisk-rislåda, lax, äggstanning;SV
32225;Fisk-rislåda, sej, äggstanning;SV
32228;Limpa med inbakad fisk, abborre;SV
32229;Abborre, stekt, utan skorpmjöl;SV
32230;Abborre, stekt i smör, utan skorpmjöl;SV
32231;Gädda, stekt i smör, utan skorpmjöl;SV
32232;Fisk, medelvärde, stekt i smör, utan skorpmjöl;SV
32233;Köttfärssås, nötstek, tomat, avredd;SV
32234;Köttfärssås, nötstek, tomat, oavredd;SV
32236;Köttfärssås, nötfärs 17 %, tomat, oavredd;SV
32237;Regnbågslax, stekt;SV
32238;Regnbågslaxfilé, vegetabilisk fettblandning, utan skorpmjöl, ugnstekt;SV
32239;Köttfärssås, nötfärs 17 %, tomat, avredd;SV
32240;Regnbågslax med grädde, utan skorpmjöl, ugnstekt;SV
32241;Köttfärssås, gris-nötfärs, tomat, avredd;SV
32242;Köttfärssås, gris-nötfärs, tomat, oavredd;SV
32243;Köttfärssås, nötfärs 7 %, tomat, oavredd;SV
32244;Köttfärssås, nötfärs 7 %, tomat, avredd;SV
32245;Köttfärssås, nötfärs 7 %, brunsås, utan tillsatt fett;SV
32248;Sej, stekt, utan skorpmjöl;SV
32249;Sik, stekt i smör, utan skorpmjöl;SV
32250;Sik, stekt, utan skorpmjöl;SV
32251;Ugnsströmming, strömmingsfilé, grädde, utan skorpmjöl;SV
32256;Sallad, rödbetssallad med majonnäsdressing, medelvärde av industriella produkter;SV
32257;Pålägg av helt kött, broilerpålägg, 2 % fett, hk;SV
32274;Kaka, mockakaka med glasyr;SV
32278;Syltpaj, jästdegsbotten, helmjölk;SV
32279;Bärpaj, surmjölksdegsbotten;SV
32280;Bärpaj, jästdegsbotten, vatten;SV
32282;Syltpaj, jästdegsbotten på fettfri mjölk, sötad med fruktos;SV
32283;Syltpaj, jästdegsbotten på helmjölk, sötad med fruktos;SV
32284;Syltpaj, jästdegsbotten på lättmjölk, sötad med fruktos;SV
32301;Margarin 60 %, flora normalsaltad;SV
32308;Margarin 60 %, flora laktosfri;SV
32316;Bärpaj, jästdegsbotten, fettfri mjölk, utan socker;SV
32318;Bärpaj, jästdegsbotten, lättmjölk, utan socker;SV
32319;Bärpaj, jästdegsbotten, helmjölk, utan socker;SV
32320;Bärpaj, jästdegsbotten, fettfri mjölk, sötad med fruktos;SV
32321;Bärpaj, jästdegsbotten, lättmjölk, sötad med fruktos;SV
32322;Bärpaj, jästdegsbotten, helmjölk, sötad med fruktos;SV
32323;Bärpaj, jästdegsbotten, fettfri mjölk, syntetiskt sötad;SV
32324;Bärpaj, jästdegsbotten, lättmjölk, syntetiskt sötad;SV
32325;Bärpaj, jästdegsbotten, helmjölk, syntetiskt sötad;SV
32326;Bärpaj, surmjölksdegsbotten;SV
32327;Bärpaj, mördegsbotten, utan socker;SV
32328;Bärpaj, mördegsbotten, sötad med fruktos;SV
32329;Bärpaj, smördegsbotten, syntetiskt sötad;SV
32330;Bärpaj, söt jästdegsbotten, utan ägg;SV
32331;Bärpaj, söt jästdegsbotten, vatten, mjölkfri, äggfri;SV
32332;Kvarg-bärpaj, mördegsbotten;SV
32333;Äppelpaj, jästdegsbotten på helmjölk;SV
32335;Rabarberpaj, surmjölksdegsbotten;SV
32336;Rabarberpaj, söt jästdegsbotten, fettfri mjölk;SV
32338;Söt surmjölksdegsbotten för paj;SV
32341;Margarin 60 %, kraftigt saltad, flora;SV
32342;Margarin 80 %, till bakning och matlagning;SV
32343;Vegetabilisk matfett 38%, becel lätt;SV
32344;Vegetabilisk oljeprodukt 82 %, flytande, flora culinesse;SV
32348;Vegetabilisk oljeprodukt 82 %, flytande, becel;SV
32350;Vegetabilisk matfett 38%, becel lätt oliv;SV
32354;Vegetabilisk oljeprodukt 80 %, flytande, keiju rypsi;SV
32357;Munkstekningsfett 100 %, sunnuntai;SV
32360;Matfett 60 % fett, benecol laktosfri;SV
32366;Matfettsblandning 60 %, bunge makuisa;SV
32367;Muksu sojadryck, 1-3 år, för barn i lekåldern;SV
32372;Vegetabilisk matfett 32%, benecol lätt oliv;SV
32374;Margarin 40 %, benecol;SV
32379;Köttfärs-makaronistuvning, nötfärs 17%;SV
32380;Köttfärs-makaronistuvning, kycklingfärs;SV
32381;Bolognesesås, såspulver, knorr;SV
32382;Köttfärssås, nötfärs 17 %, tomat, kryddmix;SV
32383;Köttfärssås, gris-nötfärs, tomat, kryddmix;SV
32384;Färdig sås, currysås, uncle ben's;SV
32385;Grynost, 1,5 % fett;SV
32386;Färdig sås, tikka masala, uncle ben's;SV
32397;Måltidssallad, tonfisksallad med makaroner och grönsallad, ärter-majs-paprika;SV
32398;Tonfisk-makaronistuvning, tonfisk i vatten;SV
32401;Mandelfisk, sej, skorpmjöl, matlagningsgrädde 15 %;SV
32403;Dipmix, såspulver, innehåller mjölk;SV
32404;Dipmix , såspulver, mjölkfri;SV
32405;Kall sås, gräddfilssås, dipsås, 10-12 % fett, av pulver;SV
32407;Medvurst, ultralätt 9 % fett;SV
32409;Panerad skinka, 3 % fett;SV
32416;Bärdryck, proviva, medelvärde, probiotika;SV
32417;Fruktdryck, mango, proviva, probiotika;SV
32418;Havre-frukt- och bärpreparat, syrat, yosa, medelvärde, innehåller probiotika;SV
32422;Fruktdryck, valio gefilus, vitamin c och -d, innehåller probiotika;SV
32423;Dryck, rainbow, fruktdryck med probiotika;SV
32424;Dryck, rainbow, bärdryck med probiotika;SV
32431;Vegetabilisk oljeprodukt 80 %, flytande, rypsolja, sunnuntai;SV
32437;Vegetabilisk matfett 30%, keiju deli oliv;SV
32438;Mysli med frukt, glutenfri, pirkka;SV
32439;Flingor, fullkornsflingor, pirkka, vitaminerade;SV
32440;Flingor, fullkornsflingor med bär, pirkka, vitaminerade;SV
32441;Flingor, veteringflinga choklad, top food;SV
32442;Flingor, veteringflinga honung, top food;SV
32443;Flingor, fyrkornsflingor, top food;SV
32444;Mysli med frukt, pirkka;SV
32445;Flingor, frukostflingor med kakao, pirkka;SV
32446;Mysli, crunchy mysli, rainbow;SV
32447;Mysli, crunchy mysli med frukt, rainbow;SV
32449;Mellanmålsstång, yoghurt, mysli;SV
32450;Mellanmålsstång, fullkorn, mysli;SV
32451;Mellanmålsstång, bär, mysli;SV
32452;Mellanmålsstång, frukt, mysli;SV
32454;Karelsk stek, nöt, medelfet gris, rotsaker;SV
32455;Blodgrapefrukt, skalad;SV
32456;Kronärtskocka;SV
32459;Blandbröd, ljust, vatten, vetemjöl, vetekross, puhtileipä, katri antell;SV
32460;Blandbröd, ljust, vatten, vetemjöl, vetekross, vaaleavaalea, katri antell;SV
32461;Ljust bröd, vetesemla vatten, vetemjöl, lounassämpylä, katri antell;SV
32462;Blandsemla, ljus, vatten, vetemjöl, vetekross, puhtisämpylä, katri antell;SV
32463;Blandsemla ljust, vatten, vetemjöl, vetekross;SV
32464;Nött, paranöt;SV
32465;Blandbröd, morotssemla på vatten, tuhti-porkkanasämpylä, katri antell;SV
32466;Blandbröd, potatislimpa, linkosuo;SV
32467;Blandbröd, ljust, vatten, vetemjöl, vetekross, tampereen rievä, linkosuo;SV
32468;Blandbröd, flerkornsbröd, vete- och rågmjöl, linkosuo tummempi tuhatjyvä plus;SV
32469;Blandsemla, ljus, vatten, vetemjöl, vetekross, perheleipurit;SV
32470;Ljust bröd, semla, perheleipurit;SV
32471;Blandbröd på vatten, limpukka, pågen;SV
32472;Blandbröd på vatten, ruis-vehnätyynyt, vaasan;SV
32473;Fruktdryck, hevi shot, valio, ananas-morot-mango;SV
32474;Fruktdryck, hevi shot, valio, äpple-morot-jordgubbe;SV
32477;Fruktdryck, mellanmålsdryck, jordgubbe, mehukatti hedelmävälipala;SV
32478;Färdig sås, sweet & sour, uncle ben's;SV
32479;Fruktdryck, mellanmålsdryck, päron, mehukatti hedelmävälipala;SV
32480;Salladsdressing med rypsolja, kartanon, saarioinen, 39 % fett;SV
32481;Fruktdryck, mellanmålsdryck, fruktmix, mehukatti hedelmävälipala;SV
32482;Salladsdressing med rypsolja, talon-, felix, 20 % fett;SV
32483;Salladsdressing med rypsolja, grekisk, felix, 25 % fett;SV
32485;Salladsdressing med rypsolja, honung-senap, felix, 36 % fett;SV
32486;Färdig sås, kycklingssås, sweet and sour sås;SV
32487;Färdig sås, kycklingsås, currysås;SV
32488;Potatislåda, köttfärs-potatismoslåda, av potatismospulver, vatten, nötfärs;SV
32489;Potatislåda, köttfärs-potatismoslåda, av potatismospulver, mjölk, nötfärs;SV
32490;Bulle, örfil, gifflar örfil, pågen;SV
32492;Kaka, muffins, citron, krämfyllning, pågen;SV
32493;Kaka, muffins, kakao, krämfyllning, pågen;SV
32494;Köttfärssås, nötfärs 17 %, brunsås, fett;SV
32495;Köttfärssås, kycklingfärs, brunsås, fett;SV
32497;Köttfärssås, nötfärs 7 %, brunsås, fett;SV
32498;Köttfärssås, nötstek, brunsås, utan tillsatt fett;SV
32500;Köttfärssås, grisfärs, brunsås, utan tillsatt fett;SV
32501;Köttfärssås, gris-nötfärs, brunsås, utan tillsatt fett;SV
32502;Sötsak, dumle, fazer, kola med chokladöverdrag;SV
32503;Sötsak, karamell, mjölkchokladdragé, m&m's/amerikan pastilli;SV
32504;Köttfärssås, mjölk, nötstek;SV
32505;Köttfärssås, mjölk, gris-nötfärs;SV
32506;Köttfärssås, nötfärs 7 %, tomat, kryddmix;SV
32507;Köttfärssås, nötstek, tomat, kryddmix;SV
32508;Grönsakssås, rödbetssås, lättmjölk;SV
32509;Choklad, chokladbit, innehåller kex och kola, twix;SV
32510;Grönsakssås, rödbetssås;SV
32511;Bulle, hög fetthalt, med kvarg, dallas, fazer;SV
32513;Chicken nuggets, friterade med ost, hk/kariniemi, laktosfri;SV
32515;Bulle, örfil, hög fetthalt, texas, fazer;SV
32517;Munk, sylt och sockerglasyr, berlinmunk, fazer;SV
32518;Rulltårta, ljus, fazer oululainen;SV
32523;Potatislåda, kyckling-potatislåda, hk;SV
32525;Hallonkräm, hallonsoppa;SV
32526;Jordgubbskräm, jordgubbssoppa;SV
32528;Pudding, gräddpudding, fet, industriell;SV
32529;Pudding, chokladpudding, industriell;SV
32532;Kex, havre-vanljkex, jyväshyvä, lu;SV
32534;Surskorpa, havreskorpa, oululainen, fazer;SV
32535;Karelsk pirog, rågpirog, imatran, fazer;SV
32536;Karelsk pirog, rågpirog, fazer;SV
32537;Köttfärsbiff, kryddad, grillitassu, saarioinen, stekt utan fett;SV
32538;Rabarberpaj, söt jästdegsbotten, helmjölk;SV
32539;Rabarberpaj, söt jästdegsbotten, lättmjölk;SV
32540;Glögg, alkoholfri;SV
32541;Kvarg, smaksatt, 7 % fett, valio;SV
32542;Kex med chokladbitar, jyväshyvä suklaapisara, lu;SV
32544;Kex för barn, carneval prinsessa, lu;SV
32547;Kex, mellanmålskex, jyväshyvä cracotte, fullkorn, lu;SV
32548;Kex, mellanmålskex, jyväshyvä cracotte, sesamfrö, lu;SV
32553;Vegetabilisk oljeprodukt 80 %, flytande, medelvärde av industriella produkter;SV
32555;Kex, kanelkex, bastogne, lu;SV
32556;Spenatsoppa, apetit, djupfryst;SV
32557;Spenatsoppa, pirkka, djupfryst;SV
32558;Spenatsoppa, saarioinen, färdigmat;SV
32560;Mjölksås med spenat, lättmjölk, mjölavredning;SV
32561;Torrkaka, sockerkaka;SV
32562;Havre-fruktpreparat syrat, yosa naturell, vitamin d, probiotika;SV
32567;Ost, oltermanni rypsi, 24 % fett, rypsolja;SV
32568;Matfettsblandning 75 %, 10 ug vitamin d;SV
32570;Fyrkornsflingor, riihikosken vehnämylly;SV
32592;Surmjölk, kärnmjölk, 0,3 % fett, 0,5 ug vitamin d;SV
32593;Surmjölk, fettfri, 0,5 ug vitamin d;SV
32594;Surmjölk, fettfri, låg laktoshalt, 0,5 ug vitamin d;SV
32595;Surmjölk, fettfri, laktosfri, 0,5 ug vitamin d;SV
32596;Yoghurt, smaksatt, fettfri, delvis syntetiskt sötad, 1 ug vitamin d;SV
32597;Yoghurt, smaksatt, fettfri, laktosfri, syntetiskt sötad, 1 ug vitamin d;SV
32598;Yoghurt, naturell, fettfri;SV
32599;Yoghurt, smaksatt, 2 % fett, 1 ug vitamin d;SV
32600;Yoghurt, drickbar, danonino dino, 1,6 % fett, 0,9 ug vitamin d;SV
32602;Grillkorv, chorizo, saarioinen;SV
32604;Omelettrulle, svamp- och grönsaksfyllning;SV
32605;Levergryta, lever, bacon;SV
32607;Tofu med potatis, tomat, innehåller ägg, ugnstekt;SV
32608;Tofusås med grönsaker, tomat, oavredd;SV
32609;Tofusås med bönor, tomat, oavredd;SV
32610;Linsbiff, innehåller ägg;SV
32611;Stekta räkor med chili och vitlök;SV
32612;Stekta räkor med nudel och kokos;SV
32613;Räkgryta, grädde, avredd med vetemjöl;SV
32614;Sojafrestelse, grönsaker, matlagningsgrädde;SV
32615;Fransk löksoppa, gratinerad;SV
32616;Pudding, pannacotta, gelatin;SV
32617;Dessert, crème brûlée;SV
32618;Kryddsås, bbq-sås för kött, hemlagad;SV
32619;Måltidsersättning, dryck, shake, naturdiet;SV
32622;Måltidsersättning, dryck, smoothie, naturdiet;SV
32623;Måltidsersättning, dryckpulver, naturdiet;SV
32624;Måltidsersättning, dryckpulver och vatten, naturdiet;SV
32625;Måltidsersättning, chokladstång, naturdiet;SV
32626;Måltidsersättning, karamellstång, naturdiet;SV
32627;Måltidsersättning, mörk chokladstång, naturdiet;SV
32628;Måltidsersättning, smoothie, dryckpulver, easy diet;SV
32629;Måltidsersättning, smoothie, dryck pulver och vatten, easy diet;SV
32630;Måltidsersättning, soppulver, sparris/fisk/höna/svamp, easy diet;SV
32631;Måltidsersättning, soppulver och vatten, sparris/fisk/höna/svamp, easy diet;SV
32632;Måltidsersättning, soppulver, tomat/texmex/thai, easy diet;SV
32633;Måltidsersättning, soppulver och vatten, tomat/texmex/thai, easy diet;SV
32636;Måltidsersättning, smoothie, dryckpulver, nutrifast;SV
32637;Måltidsersättning, smoothie, dryckpulver och vatten, nutrifast;SV
