FOODID;FOODNAME;LANG
30157;BARBEQUE SAUSAGE, GRILLED;EN
30158;BARLEY PEARL PORRIDGE IN OVEN WITH LOW-FAT MILK;EN
30159;RICE PORRIDGE WITH MILK, WITHOUT SALT;EN
30161;OAT FLAKE PORRIDGE PREPARED WITH FAT FREE MILK;EN
30162;RICE PORRIDGE WITH FULL-FAT MILK;EN
30163;TUNASALAD WITH EGG;EN
30164;SHRIMPSALAD WITH EGG;EN
30166;MUSHROOM SALLAD WITH LIGHT CREAM;EN
30167;CAESAR SALAD;EN
30168;HAMBURGER, BEEF AND WHEAT ROLL WITH CRUSHED GRAIN;EN
30169;CHICKEN HAMBURGER, WHEAT ROLL WITH CRUSHED GRAIN;EN
30170;VEGETABLE HAMBURGER, WHEAT ROLL WITH CRUSHED GRAIN;EN
30171;HAMBURGER WITH PORK AND RYE BREAD;EN
30172;ICING;EN
30174;CINNAMON BUN;EN
30175;OAT FLAKE PORRIDGE WITH APPLE AND CINNAMON;EN
30178;VATRUSKA PASTY WITH RICE;EN
30179;ELK MEAT SAUCE WITH CREAM;EN
30180;MACARONI AND SOYA CASSEROLE;EN
30181;CASSEROLE WITH TUNA AND MACARONI;EN
30182;HAM AND BLUE CHEESE SAUCE THICK;EN
30184;SALMON, FRIED FILLET;EN
30185;SOYA PUDDING;EN
30186;WHEAT TORTILLA;EN
30187;CORN SNACK, PUFFED, WITHOUT ADDED SALT;EN
30188;BLOOD PANCAKE;EN
30189;SMALL SPINACH PANCAKE INDUSTRIAL;EN
30190;OAT FLOUR;EN
30192;RISOTTO WITH MINCED MEAT OF BEEF AND BEANS;EN
30193;PASTA CONTAINS WHEAT, RYE AND BARLEY;EN
30194;SPORT BEVERAGE, POWERADE, GATORADE;EN
30195;MILK CHOCOLATE PUDDING;EN
30200;KEBAB BREAD;EN
30201;FISH OVEN-BAKED;EN
30202;SUSHI WITH TUNA, WITHOUT SEAWEED;EN
30203;SUSHI WITH SEAWEED AND SALMON, MAKI;EN
30204;COUSCOUS VEGETABLE RISOTTO;EN
30205;MEAT BALL;EN
30206;DANISH PASTRY, BAKERY;EN
30207;SOY DRINK WITH ADDED CALCIUM;EN
30208;OAT DRINK WITHOUT MILK, WITH ADDED CALCIUM;EN
30209;OAT DRINK WITHOUT MILK, WITH ADDED CALCIUM AND VITAMINS;EN
30210;OAT DRINK WITHOUT MILK;EN
30212;RICE DRINK  WITH CALCIUM;EN
30213;WOK-VEGETABLES WITH CORN, CARROT,PEA, BROCCOLI, CAPSICUM, MUSHROOM, LEEK;EN
30214;WATERCHESTNUT;EN
30215;WOK-VEGETABLES WITH CARROT,PEA, WATERCHESTNUT, BAMBUSHOOTS, CAPSICUM, MUSHROOM;EN
30216;WOK-VEGETABLES;EN
30217;WOK-VEGETABLES;EN
30218;WOK-VEGETABLES WITH SWEDE, CARROT, BROCCOLI, WATERCHESTNUT, CORN, PEAS, MUSHROOM;EN
30219;WOK-VEGETABLES;EN
30221;MIXTURE OF RICE AND OAT;EN
30222;RUNEBERG CAKE;EN
30223;SWEET POTATO, WITHOUT PEEL;EN
30224;COLA DRINK, LIGHT LOW CALORIE, SWEETENED WITH SUCRALOSE;EN
30225;CHICKEN-VEGETABLE WOK, WOK-VEGETABLES;EN
30226;PORK-VEGETABLE WOK, WOK-VEGETABLES;EN
30259;POTATO AND ONION MIX, FROZEN;EN
30260;POTATO-ONION CASSEROLE, MADE WITH FROZEN MIX AND CREME PRODUCT VEGETABLE FAT 15%;EN
30261;BARBEQUE SAUSAGE, BOILED;EN
30262;REINDEER MEAT, FRIED;EN
30263;PORK FILLET, FRIED;EN
30265;CHICKEN WING WITH SKIN;EN
30268;CHICKEN WING WITHOUT SKIN;EN
30271;CHICKEN WING, MARINATED, RAW;EN
30272;CHICKEN WING, MARINATED, IN OVEN;EN
30273;HAM SAUSAGE;EN
30274;SAUSAGE BALKAN;EN
30275;GOTLER SAUSAGE;EN
30278;VENDACE, CANNED IN TOMATO SAUCE;EN
30279;SAUSAGE, LAUANTAI, LIGHT, CONTAINS MILK PROTEIN;EN
30281;FRANKFURTER, CONTAINS CHEESE;EN
30282;FLOUNDER, BREADED, FRIED;EN
30286;FLOUNDER, BREADED, BAKED IN OVEN;EN
30292;SAUSAGE, LENKKI, CONTAINS CHEESE;EN
30294;SAUSAGE, LOW SALT, FAT 3 G;EN
30295;SAUSAGE, BALKAN, LIGHT;EN
30298;BUN WITH LOW-FAT MILK AND ARTIFICIAL SWEETENER;EN
30299;TURKEY SCHNITZEL, BREADED, IN OVEN;EN
30303;FISH BALL, INDUSTRIAL;EN
30305;SAUSAGE, DRY, SALAMI TYPE, LIGHT;EN
30306;SAUSAGE, DRY, SALAMI TYPE;EN
30310;PROCESSED CHEESE, 5 G FAT, LOW-FAT;EN
30311;RAINBOW TROUT IN RYE CRUST;EN
30312;FETA CHEESE AND VEGETABLES, PAN-FRIED;EN
30313;SALMON SAUCE WITH CREAM;EN
30314;CHICKEN SOUP, CREAMY;EN
30315;CHICKEN BOUILLON;EN
30316;CHICKEN SCHNITZEL, BREADED, IN OVEN;EN
30317;FRANKFURTER, AVERAGE OF INDUSTRIAL PRODUCTS;EN
30318;SAUSAGE, LENKKI, AVERAGE;EN
30319;SOFT PROCESSED SAUSAGE, JAHTI, AVERAGE OF INDUSTRIAL PRODUCTS;EN
30321;SAUSAGE FOR GRILLING, LIGHT, AVERAGE;EN
30322;SAUSAGE STUFFED WITH PEARL BARLEY, AVERAGE;EN
30324;SAUSAGE, LENKKI, LIGHT, AVERAGE;EN
30325;FRANKFURTER, LIGHT, AVERAGE OF INDUSTRIAL PRODUCTS;EN
30326;BARBEQUE SAUSAGE, LIGHT, GRILLED;EN
30327;BARBEQUE SAUSAGE, MEATY, GRILLED;EN
30328;PROCESSED SAUSAGE, LIGHT, GRILLED;EN
30329;FRANKFURTER, LIGHT, GRILLED;EN
30330;FRANKFURTER, CONTAINS CHEESE, LIGHT, GRILLED;EN
30331;PROCESSED SAUSAGE, CONTAINS CHEESE, GRILLED;EN
30332;GRILL SAUSAGE, LIGHT, BAKED;EN
30333;GRILL SAUSAGE, MEATY, BAKED;EN
30334;PROCESSED SAUSAGE, LIGHT, BAKED;EN
30335;PROCESSED SAUSAGE, BAKED;EN
30336;PROCESSED SAUSAGE, CONTAINS CHEESE, BAKED;EN
30338;FRANKFURTER, BAKED;EN
30339;FRANKFURTER, LIGHT, BAKED;EN
30340;FRANKFURTER, CONTAINS CHEESE, BAKED;EN
30341;FRANKFURTER, LIGHT, BOILED;EN
30342;SAUSAGE FOR GRILLING, FRIED WITHOUT FAT;EN
30344;SAUSAGE, LAUANTAI, FRIED WITHOUT FAT;EN
30345;SAUSAGE, LAUANTAI, FRIED;EN
30346;RICE LONG-GRAIN, WITHOUT ADDED SALT;EN
30347;RICE LONG-GRAIN, BOILED IN VEGETABLE STOCK;EN
30348;RICE, BROWN  BOILED WITHOUT SALT;EN
30349;WHOLE GRAIN RICE WITH SALT;EN
30350;MIXTURE OF RICE AND RYE WITHOUT ADDED SALT;EN
30351;MIXTURE OF RICE AND OAT ADDED SALT;EN
30352;MIXTURE OF RICE AND OAT WITHOUT ADDED SALT;EN
30356;MACARONI BOILED WITHOUT SALT;EN
30357;SPAGHETTI TAGLIATELLE, BOILED WITHOUT SALT;EN
30358;OATMEAL MACARONI WITH ADDED SALT;EN
30360;RYE MACARONI, BOILED WITHOUT SALT;EN
30361;PASTA, CONTAINS WHEAT, RYE AND BARLEY, BOILED WITHOUT SALT;EN
30362;PASTA, CONTAINS WHEAT, RYE AND BARLEY, BOILED WITH SALT;EN
30366;MASHED POTATOES PREPARED WITH WATER;EN
30367;MASHED POTATOES PREPARED WITH SKIMMED MILK;EN
30368;MASHED POTATOES PREPARED WITH WHOLE MILK;EN
30369;FRESH PORK SAUSAGE;EN
30370;SAUSAGE FOR GRILLING, MEATY, CHEESE;EN
30371;BLOOD SAUSAGE BLACK SAUSAGE;EN
30372;LIVER SAUSAGE OR PATE, AVERAGE;EN
30373;LIVER SAUSAGE OR PATE, LIGHT, AVERAGE;EN
30374;SAUSAGE FOR GRILLING, CHEESE;EN
30380;ICE TEA;EN
30382;BEETROOT WITHOUT ADDED SALT;EN
30384;SWEDE BOILED WITHOUT ADDED SALT;EN
30388;JUICE PARTIALLY ARTIFICIALLY SWEETENED;EN
30390;JUICE, LIGHT, PARTIALLY ARTIFICIALLY SWEETENED;EN
30391;PEAR JUICE, UNSWEETENED;EN
30392;FRUIT OR BERRY BASED DRINK;EN
30394;FRUITJUICE, CONCENTRATED, AVERAGE;EN
30395;CRANBERRY-LINGONBERRYJUICE;EN
30396;JUICE, SUGER-FREE, ARTIFICIALLY SWEETENED;EN
30402;SEMI-HARD CHEESE, 5 G FAT, LOW-FAT;EN
30406;COTTAGE CHEESE, 2-5 G FAT, LACTOSE-FREE;EN
30423;FAT-FREE MILK, LACTOSE FREE;EN
30424;BUN WITH LACTOSE-FREE MILK;EN
30425;MACARONI AND MEAT CASSEROLE WITH LACTOSE-FREE MILK;EN
30428;BLUE CHEESE, 17 G FAT;EN
30429;CAMEMBERT, 16 G FAT;EN
30430;CIDER, DRY 5.5 % VOLUME;EN
30432;CIDER, 0.7% VOLUME;EN
30434;FISH PASTE;EN
30440;CHOCOLATE WITH PUFFED RICE;EN
30443;UNRIPENED CHEESE SPREAD, LOW-FAT, 15 G FAT;EN
30444;TOMATO, SUN-DRIED, PACKED IN OIL;EN
30449;SOUR WHOLE MILK 1% FAT, LOW-LACTOSE;EN
30450;BERRY AND FRUIT CULTURED MILK 2 % FAT, LOW-LACTOSE;EN
30451;MINERAL WATER WITH FRUCTOSE;EN
30452;YOGHURT, DRINKABLE, BERRY/FRUIT, FAT 0.1 G, LOW-LACTOSE;EN
30454;CULTURED HALF CREAM LOW-LACTOSE, 6% FAT;EN
30455;CULTURED HALF CREAM LOW-LACTOSE, 3,5% FAT;EN
30456;BERRY AND FRUIT YOGHURT 2% FAT, LOW-LACTOSE;EN
30462;BERRY AND FRUIT YOGHURT 1,5% FAT, LOW-LACTOSE;EN
30464;BERRY AND FRUIT YOGHURT FAT-FREE, LACTOSE-FREE;EN
30478;MUSHROOM;EN
30572;SAUSAGE FOR GRILLING, AVERAGE;EN
30573;SAUSAGE FOR GRILLING, MEATY, AVERAGE;EN
30574;BOILED BLACK CURRANT JUICE UNSWEETENED, UNDILUTED;EN
30575;BOILED BLACK CURRANT JUICE, UNSWEETENED, DILUTED;EN
30576;JUICE, GEFILUS, AVERAGE OF INDUSTRIAL PRODUCTS;EN
30599;POTATO AND ONION MIX, FRIED;EN
30600;SWEET POTATO, BAKED;EN
30601;SWEET POTATO, FRIED;EN
30602;SWEET POTATO, BOILED WITHOUT SKIN AND WITHOUT SALT;EN
30603;SWEET POTATO, BOILED WITHOUT SKIN AND WITH SALT;EN
30604;SWEET POTATO SOUP;EN
30605;TUNA, FRIED;EN
30606;JUICE, WITH ADDED VITAMINS, AVERAGE;EN
30607;FRUIT DRINK WITH ADDED VITAMINS AND FIBER;EN
30608;YOGHURT WITH JAM, FAT-FREE;EN
30610;BUTTER, LOW-SODIUM;EN
30612;MARGARINE 30%, KEIJU LIGHTER;EN
30613;VEG. FAT SPREAD 23%, BECEL PRO-ACTIV;EN
30614;FAT SPREAD 25%, PIRKKA;EN
30616;MARGARINE 40%, RAINBOW/PIRKKA;EN
30617;MARGARINE 70%, KEIJU LACTOSE FREE;EN
30619;MARGARINE 60%, KEIJU NORMALLY SALTED;EN
30621;MARGARINE 40%, KEIJU LIGHT LACTOSE FREE;EN
30629;MARGARINE 60%, KULTARYPSI;EN
30631;MARGARINE 60%, AVERAGE OF INDUSTRIAL PRODUCTS;EN
30633;FRUITJUICE, CONCENTRATED, WITH ADDED VITAMINS;EN
30634;NOODLE, BOILED WITH SALT;EN
30635;NOODLE, BOILED WITH SALT AND OIL;EN
30636;CIDER, LIGHT 4,7 % VOLUME;EN
30638;GIN AND GRAPEFRUIT DRINK, LIGHT, 4.7% VOLUME;EN
30639;PUNCH;EN
30641;EGG, OMEGA, WITHOUT SHELL;EN
30646;CREAM FOR FOOD PREPARATION, FAT 5 G;EN
30664;MIXTURE OF SALTED NUTS AND DRIED FRUITS;EN
30665;PROTEIN BAR, AVERAGE;EN
30666;TURKEY SAUCE WITH CREAM (FAT 15 G);EN
30667;TURKEY SAUCE WITH VEGETABLE CREAM (FAT 15 G);EN
30668;RISOTTO WITH TURKEY;EN
30669;VEGETABLES MIXTURE CAULIFLOWER, BROCCOLI, CARROT, BOILED WITHOUT ADDED SALT;EN
30670;PASTA-VEGETABLESALAD;EN
30671;CURD DESSERT WITH FRUITS;EN
30672;CURD DESSERT WITH BERRIES;EN
30673;CURD DESSERT WITH FRUIT/BERRIES, FAT 3.5 %;EN
30676;ROAST BEEF, BAKED;EN
30677;BEEF FILLET FRIED;EN
30728;TOMATO SAUCE;EN
30731;SALMON SAUCE;EN
30732;ONION SOUP;EN
30733;CHICKEN LEG AND THIGH WITH SKIN;EN
30792;CHICKEN, LEG AND THIGH WITHOUT SKIN;EN
30795;CHICKEN LEG AND THIGH WITHOUT SKIN;EN
30796;CHICKEN LEG AND THIGH WITHOUT SKIN GRILLED;EN
30798;HIPP BANANA-PEACH PUREE, 4 MO.;EN
30818;SALAD WITH ICEBERG LETTUCE, TOMATO AND CUCUMBER;EN
30914;FLORENCE FENNEL;EN
30924;CORNMEAL PORRIDGE, POLENTA;EN
30925;MAYONNAISE 80% FAT;EN
30926;MAYONNAISE FATFREE;EN
30968;PINE SEED, DRIED;EN
30991;LINSEED, WHOLE;EN
31092;MUKSU PEAR PUREE 4-6 MONTHS , 1/2009;EN
31139;PASTA CONTAINS WHEAT GERM;EN
31140;PASTA CONTAINS WHEAT GERM BOILED WITHOUT SALT;EN
31144;PORK, MARINATED;EN
31145;BEEF, MARINATED;EN
31146;PORK, MARINATED, FRIED IN OIL;EN
31147;BEEF SLICES, MARINATED, FRIED IN OIL;EN
31148;CHICKEN, FRIED;EN
31160;BAKING SODA, BICARBONATE OF SODA;EN
31174;PASTA CONTAINS A LOT OF PROTEIN;EN
31175;QUINOA;EN
31179;QUINOA WITHOUT ADDED SALT;EN
31180;QUINOA WITH ADDED SALT;EN
31181;PASTA CONTAINS A LOT OF PROTEIN BOILED WITHOUT SALT;EN
31211;PUMPKIN SEED;EN
31212;PISTACHIO NUTS;EN
31213;MUNG BEANS, COOKED;EN
31214;KIDNEY BEANS, COOKED;EN
31216;ADZUKI BEANS, DRIED;EN
31217;ADZUKI BEANS, COOKED IN UNSALTED WATER;EN
31218;CHICK PEA, DRIED;EN
31219;LENTILS RED, DRIED;EN
31225;LENTILS RED, COOKED;EN
31229;SOYA DESSERT, FROZEN TOFU PIN, CHOCOLATE COATED;EN
31230;MAYONNAISE, WITHOUT EGG;EN
31231;SOYA CREAM;EN
31233;BROAD BEAN/FAVA BEAN, COOKED;EN
31246;SOY DRINK WITH ADDED VITAMIN;EN
31247;SOY DRINK, NO ADDED SOCKER;EN
31248;CHOCOLATE SOY DRINK WITH ADDED VITAMIN;EN
31252;RICE CAKE;EN
31253;RICE CAKE WITH CORN;EN
31254;RAISIN  COATED WITH CHOCOLATE;EN
31255;COCOA MADE WITH WATER;EN
31256;FRESH PASTA;EN
31257;FRESH PASTA BOILED WITHOUT SALT;EN
31258;WHIPPED CREAM UNSWEETENED;EN
31364;HAMBURGER, PORK AND BEEF AND WHEAT ROLL;EN
31365;BREAD, PITA WITH BROILER FILLING;EN
31442;VEGETABLE SOUP WITH CHEESE;EN
31443;CHICKEN SOUP, INDUSTRIAL;EN
31444;RAINBOW TROUT SOUP, INDUSTRIAL;EN
31445;CHICKEN SOUP WITH COCONUT MILK;EN
31446;POTATO CASSEROLE WITH KEBAB, INDUSTRIAL;EN
31447;CHICKEN SAUCE WITH CREAM (FAT 15 G);EN
31448;CHICKEN NOODLE WOK, WOK-VEGETABLES;EN
31449;BALTIC HERRING CASSEROLE, INDUSTRIAL;EN
31450;CASSEROLE WITH TUNA AND MASHED POTATOES;EN
31451;CASSEROLE WITH SPAGHETTI AND MINCED MEAT;EN
31452;POTATO CASSEROLE WITH HAM, INDUSTRIAL;EN
31453;MASHED POTATOES AND CARROTS PREPARED WITH LOW-FAT MILK;EN
31454;CASSEROLE WITH MINCED BEEF AND MASHED POTATOES;EN
31455;MUSHROOM RISOTTO;EN
31457;LINGONBERRY JAM;EN
31459;APPLE JAM;EN
31462;CHICKEN SANDWICH;EN
31463;SHRIMP SANDWICH;EN
31464;HAM SANDWICH;EN
31465;TUNA SANDWICH;EN
31466;MACARONI MEAT CASSEROLE, INDUSTRIAL;EN
31467;CHICKEN TIKKA;EN
31468;MANGO CHUTNEY;EN
31469;INDIAN YOGHURT SAUCE;EN
31470;POTATO CAULIFLOWER CURRY;EN
31471;LAMB CURRY;EN
31482;MACARONI, PASTA, CONTAINS EGG;EN
31483;MACARONI, PASTA, CONTAINS EGG, BOILED WITHOUT SALT;EN
31485;DOUGHNUT BAKERY, JAM AND ICING;EN
31487;SKIMMED MILK POWDER LOW-LACTOSE, ADDED VITAMIN D;EN
31488;SKIMMED MILK POWDER LACTOSE FREE, ADDED VITAMIN D;EN
31489;CHICKEN MINCE, FRIED WITHOUT FAT AND SALT;EN
31490;MINCED MEAT BEEF WITH 17% FAT, FRIED WITHOUT ADDED FAT AND SALT;EN
31492;CASSEROLE WITH LIVER AND RICE INDUSTRIAL;EN
31494;BERRY SOUP, ARTIFICIALLY SWEETENED, INDUSTRIAL;EN
31495;FLAXSEED OIL;EN
31496;SKIMMED MILK POWDER, ADDED VITAMIN D;EN
31497;SKIMMED MILK POWDER LOW-LACTOSE;EN
31498;SKIMMED MILK POWDER LACTOSE FREE;EN
31504;BLENDED SPREAD 70%;EN
31505;BLENDED SPREAD 75%, LACTOSE-FREE;EN
31506;BLEND 40%, LOW-LACTOSE;EN
31508;BLEND 80%, FLUID,  AVERAGE;EN
31509;HAM AND CHEESE OMELETTE;EN
31511;BERRY AND FRUIT YOGHURT 4% FAT, LACTOSE-FREE;EN
31518;ICE CREAM, YOGHURT BASED;EN
31522;TOAST;EN
31532;GLUTEIN-FREE MIXTURE;EN
31534;GLUTEN-FREE MIXTURE WITH WHEAT STARCH, WITH ADDED VITAMINS;EN
31536;FISH FINGER BREADED, SALMON;EN
31537;SPAGHETTI, WHOLE GRAIN RICE;EN
31538;APRICOT PUREE, UNSWEETENED;EN
31539;BERRYPUREE, UNSWEETENED, ADDED VITAMIN C;EN
31540;CRISPBREAD, NATURALLY GLUTEN-FREE, WITH ADDED VITAMINS;EN
31541;BISCUIT, GLUTEN-FREE;EN
31542;TOAST, GLUTEN-FREE;EN
31543;MUESLI WITH DRIED FRUIT, GLUTEIN-FREE;EN
31544;GLUTEIN-FREE MIXTURE;EN
31545;TOMATO KETCHUP, REDUCED SALT AND SUGAR;EN
31547;GREEN BEAN, COOKED;EN
31548;CRISPBREAD, GLUTEN-FREE, WITH ADDED VITAMINS;EN
31550;GLUTEN-FREE MIXTURE WITH WHEAT STARCH AND MILK;EN
31552;GUAVA;EN
31553;LOW FAT MILK, LACTOSE FREE, FAT 1,5 G, WITHOUT ADDED VITAMIN D;EN
31555;POMEGRANATE;EN
31557;CHILI, GREEN, RAW;EN
31558;CHOCOLATE CAKE;EN
31559;BANANACAKE;EN
31560;CHEESECAKE, IN OVEN;EN
31561;CHEESE CAKE;EN
31562;PLAIN CAKE DOUGH;EN
31563;PLAIN CAKE DOUGH, NATURALLY GLUTEN-FREE;EN
31564;PLAIN CAKE DOUGH, GLUTEN-FREE;EN
31565;PLAIN CAKE DOUGH, WITHOUT EGG;EN
31566;SWISS ROLL DOUGH;EN
31567;CHOCOLATE SWISS ROLL DOUGH;EN
31568;SWISS ROLL DOUGH, BAKERY;EN
31569;SWISS ROLL DOUGH, NATURALLY GLUTEN-FREE;EN
31570;CHOCOLATE SWISS ROLL DOUGH, NATURALLY GLUTEN-FREE;EN
31571;PLAIN CAKE/SWISS ROLL DOUGH, SUGAR-FREE;EN
31572;SWISS ROLL DOUGH, GLUTEN-FREE;EN
31573;CHOCOLATE SWISS ROLL, GLUTEN-FREE;EN
31574;PLAIN CAKE DOUGH/ SWISS ROLL DOUGH, SWEETENED WITH FRUCTOSE;EN
31575;MUD CAKE/ CHOCOLATE CAKE, FROZEN;EN
31576;CHOCOLATE SWISS ROLL FILLING;EN
31578;CHOCOLATE SWISS ROLL, NATURALLY GLUTEN-FREE;EN
31579;CHOCOLATE SWISS ROLL, GLUTEN-FREE;EN
31580;SWISS ROLL;EN
31581;SWISS ROLL, NATURALLY GLUTEN-FREE;EN
31583;SWISS ROLL, SWEETENED WITH FRUCTOSE;EN
31584;FLAVORED CAKE;EN
31585;DATE CAKE;EN
31586;MARZIPAN CAKE, CREME FILLING;EN
31587;SPONGE CAKE, STRAWBERRY AND CREAM FILLING;EN
31588;SPONGE CAKE DOUGH, BAKERY;EN
31589;SPONGE CAKE, STRAWBERRY AND CREAM FILLING, BAKERY;EN
31590;VANILLACRÈME;EN
31591;TIRAMISU;EN
31592;CAKE COATING, MOCHA;EN
31594;TOSCA CAKE;EN
31595;CHOCOLATE SPONGE CAKE, CREAM AND JAM FILLING;EN
31597;CARAMEL SPONGE CAKE WITH APPLE AND VANILLAPUDDING;EN
31598;CRÈME;EN
31599;SPONGE CAKE, CRÈME COATING;EN
31601;SPONGE CAKE, CREAM FILLING, CREME PRODUCT VEGETABLE FAT 15%;EN
31602;SHORTBREAD;EN
31603;SACHER CAKE;EN
31604;PRINCESS CAKE;EN
31605;CAKE MADE WITH SOURMILK;EN
31606;SOURED MILK CAKE;EN
31607;CARAMEL SPONGE CAKE, BAKERY;EN
31608;FAT USED IN CAKES;EN
31609;CARROT CAKE, BAKERY;EN
31610;BISCUIT FOR CHILDREN;EN
31611;BISCUIT FOR CHILDREN;EN
31612;BISCUIT FOR CHILDREN;EN
31613;BISCUIT FOR CHILDREN, CARNEVAL;EN
31614;RAPESEED OIL-BASED BISCUITS FOR CHILDREN;EN
31615;RAPESEED OIL-BASED OAT BISCUIT;EN
31616;FULL CORN BISCUIT, PAUSSI;EN
31618;FIBER-RICH BISCUIT, PAUSSI CEREACOL;EN
31619;DIGESTIVE BISCUIT;EN
31620;CHOCOLATE CHIP COOKIE;EN
31621;OAT BISCUIT INDUSTRIAL;EN
31622;BISCUIT FOR CHILDREN;EN
31623;BISCUIT ELOVENA;EN
31624;BISCUIT FOR CHILDREN, NATURALLY GLUTEN-FREE;EN
31625;DOGHNUT, GLUTEN-FREE;EN
31626;CINNAMON BUN, GLUTEN-FREE, INDUSTRIAL;EN
31627;DIGESTIVE BISCUIT, GLUTEN-FREE;EN
31628;WAFER COVERED WITH CHOCOLATE, GLUTEN-FREE;EN
31629;LEMON VAFER,  NATURALLY GLUTEN-FREE;EN
31630;FILLED BISCUIT, NATURALLY GLUTEN-FREE;EN
31631;SHORTBREAD BISCUIT, NATURALLY GLUTEN-FREE;EN
31632;SALTED CRACKER, NATURALLY GLUTEN-FREE;EN
31633;GINGER BISCUIT, GLUTEN-FREE;EN
31634;CHOCOLATE CHIP COOKIE, GLUTEN-FREE;EN
31635;BISCUIT, GLUTEN-FREE;EN
31636;MUFFIN, NATURALLY GLUTEN-FREE;EN
31637;SOFT CAKE BISCUIT, NATURALLY GLUTEN-FREE;EN
31638;KARELIAN RICE PASTY, GLUTEN-FREE, INDUSTRIAL;EN
31639;TUNA-BASED SANDWICH LOAF;EN
31640;VEGETARIAN SANDWICH CAKE;EN
31641;SANDWICH CAKE WITH RAINBOW TROUT;EN
31642;MEAT-BASED SANDWICH CAKE;EN
31643;GINGER BISCUIT INDUSTRIAL;EN
31644;GINGER BISCUIT;EN
31645;BISCUIT, SWEETENED WITH FRUCTOSE;EN
31646;SOFT CAKE BISCUIT;EN
31647;SHORTBREAD BISCUIT WITH EGG;EN
31648;SHORTBREAD BISCUIT WITHOUT EGG;EN
31649;BISCUIT;EN
31650;FILLED BISCUIT;EN
31651;CHOCOLATE BISCUIT INDUSTRIAL;EN
31653;WAFER COVERED WITH CHOCOLATE;EN
31654;CHOCOLATE CUP CAKE;EN
31655;PLAIN CAKE;EN
31656;RAPESEED OIL-BASED BISCUIT, AVERAGE;EN
31657;BISCUIT FOR CHILDREN, INDUSTRIAL, AVERAGE;EN
31659;MAY-DAY FRITTER WITH SEMI SKIMMED MILK;EN
31660;MAY-DAY FRITTER WITH SKIMMED MILK;EN
31663;OAT BISCUIT, HOMEMADE;EN
31664;OAT BISCUIT GLUTEN-FREE, HOMEMADE;EN
31667;VANILLA SAUCE WITH SEMI SKIMMED MILK;EN
31668;DANIS PASTRY WITH SEMI SKIMMED MILK;EN
31669;DANISH PASTRY WITH SKIMMED MILK;EN
31670;DANISH PASTRY WITH WHOLE MILK;EN
31672;BUTTER DOUGH;EN
31674;PETIT CHOU, PLAIN;EN
31675;PASTA, NATURALLY GLUTEN-FREE;EN
31676;PASTA, NATURALLY GLUTEN-FREE, BOILED WITHOUT SALT;EN
31677;PASTA, NATURALLY GLUTEN-FREE, CONTAINS EGG;EN
31678;PASTA, NATURALLY GLUTEN-FREE, CONTAINS EGG, BOILED WITHOUT SALT;EN
31679;PASTA, NATURALLY GLUTEN-FREE, RICH IN FIBER;EN
31680;PASTA RICH IN FIBER, NATURALLY GLUTEN-FREE, BOILED UTAN SALT;EN
31683;GLUTEN-FREE FLOUR MIXTURE, CONTAINS WHEAT STARCH, WITH ADDED VITAMINS;EN
31685;BREAD, NATURALLY GLUTEN-FREE;EN
31686;BUCKWHEAT BREAD, NATURALLY GLUTEN-FREE;EN
31688;DARK BREAD, NATURALLY GLUTEN-FREE;EN
31689;BREAD WITH SEEDS, NATURALLY GLUTEN-FREE;EN
31690;OATBREAD, NATURALLY GLUTEN-FREE;EN
31691;KARELIAN RICE PASTY, NATURALLY GLUTEN-FREE;EN
31692;BREADCRUMBS, NATURALLY GLUTEN-FREE;EN
31693;SOFT FAT DOUGH FOR PIES, SWEET;EN
31694;APPLEPIE, SOURED DOUGH;EN
31695;YEAST DOUGH FOR PIES WITH SKIMMED MILK, SWEET;EN
31696;YEAST DOUGH FOR PIES WITH SEMI-SKIMMED MILK, SWEET;EN
31697;YEAST DOUGH FOR PIES WITH WHOLEMILK, SWEET;EN
31698;YEAST DOUGH FOR PIES WITH SKIMMED MILK, WITHOUT SUGAR;EN
31699;YEAST DOUGH FOR PIES WITH SEMI-SKIMMED MILK, WITHOUT SUGAR;EN
31700;YEAST SOUGH FOR PIES WITH WHOLEMILK, WITHOUT SUGAR;EN
31701;SOFT FAT DOUGH FOR PIES, SWEETENED WITH FRUCTOSE;EN
31702;SOFT FAT DOUGH FOR PIES, SWEETENED WITH ASPARTAME;EN
31703;YEAST DOUGH FOR PIES WITH SKIMMED MILK, SWEETENED WITH FRUCTOSE;EN
31704;YEAST DOUGH FOR PIES WITH SEMI-SKIMMED MILK, SWEETENED WITH FRUCTOSE;EN
31705;YEAST DOUGH FOR PIES WITH WHOLEMILK, SWEETENED WITH FRUCTOSE;EN
31706;YEAST DOUGH FOR PIES WITH SKIMMED MILK, SWEETENED WITH ASPARTAME;EN
31707;YEAST DOUGH FOR PIES WITH SEMI-SKIMMED MILK, SWEETENED WITH ASPARTAME;EN
31708;YEAST DOUGH FOR PIES WITH WHOLEMILK, SWEETENED WITH ASPARTAME;EN
31709;JAM PIE, YEAST DOUGH WITH SKIMMED MILK;EN
31711;JAM PIE , YEASTDOUGH WITH WHOLEMILK;EN
31717;SOFT FAT DOUGH FOR PIES, SUGAR-FREE;EN
31732;SWEET YEAST DOUGH FOR PIES WITH WATER, DAIRY-FREE;EN
